Price,Year,Mileage,City,State,Vin,Make,Model
28000,2015,21452,Tustin, CA,19UUB2F5XFA002904,Acura,TLXFWD
21988,2015,81424,Sacramento, CA,19UUB2F59FA002618,Acura,TLXFWD
26500,2015,49765,Tulsa, OK,19UUB3F74FA002386,Acura,TLXSH-AWD
3990,1998,98099,Arlington, TX,JH4DC4454WS018955,Acura,IntegraLS
27970,2015,35860,Fredericksburg, VA,5J8TB4H53FL003465,Acura,RDXAWD
26997,2015,27919,Capitol Heights, MD,19UUB3F59FA000339,Acura,TLXSH-AWD
29295,2016,5525,Scarsdale, NY,19UUB1F50GA012451,Acura,TLXFWD
11996,2008,107581,Carrollton, TX,2HNYD28498H557243,Acura,MDX4WD
30900,2017,6892,Houston, TX,19UUB1F50HA009664,Acura,TLXFWD
32927,2017,12177,Overland Park, KS,5J8TB4H35HL001251,Acura,RDXAWD
5990,2004,149793,Parker, CO,JH4KA96674C002398,Acura,RLAutomatic
29788,2015,17209,Cockeysville, MD,19UUB3F50FA005347,Acura,TLXSH-AWD
30900,2017,6994,Houston, TX,19UUB1F52HA000738,Acura,TLXFWD
13000,2009,104214,Brooklyn, NY,2HNYD28699H511107,Acura,MDXAWD
14995,2012,35596,Hollywood, FL,19UUA8F23CA024170,Acura,TL2WD
27995,2015,33897,O'Fallon, IL,19UUB3F75FA004325,Acura,TLXSH-AWD
26495,2015,35996,Langhorne, PA,19UUB2F75FA000429,Acura,TLXFWD
22977,2013,25275,Tacoma, WA,19UUA8F20DA006467,Acura,TLBase
27230,2015,14798,Philadelphia, PA,19UUB2F50FA005651,Acura,TLXFWD
13995,2012,125150,Collinsville, IL,2HNYD2H2XCH522010,Acura,MDXAWD
11249,2007,108300,Sterling, VA,2HNYD28387H524868,Acura,MDX4WD
32984,2017,9353,Woodbridge, VA,5J8TB4H33HL009848,Acura,RDXAWD
29463,2016,11042,Gonzales, LA,19UUB2F54GA012426,Acura,TLXFWD
12893,2010,129538,Langhorne, PA,19UUA9F52AA002366,Acura,TL4dr
5988,2005,181939,Colorado Springs, CO,JH4KB16555C002570,Acura,RLAutomatic
12477,2004,49690,La Puente, CA,JH4CL95804C000770,Acura,TSXManual
29900,2016,6479,Westmont, IL,19UUB2F5XGA006517,Acura,TLXFWD
18988,2011,50499,Yonkers, NY,2HNYD2H28BH539614,Acura,MDXAWD
28975,2015,7790,San Juan, TX,19UUB2F71FA023755,Acura,TLXFWD
12400,2007,94661,Baltimore, MD,2HNYD28377H537501,Acura,MDX4WD
28995,2016,22916,Little Rock, AR,19UUB2F53GA011235,Acura,TLXFWD
3975,2006,191798,Columbus, OH,JH4KB16526C008005,Acura,RLAutomatic
22999,2014,27296,Las Vegas, NV,5FRYD3H24EB004266,Acura,MDXFWD
27590,2015,36498,Chamblee, GA,19UUB2F50FA000658,Acura,TLXFWD
30000,2015,31009,Colorado Springs, CO,5J8TB4H59FL007942,Acura,RDXAWD
26991,2015,29127,Plano, TX,19UUB2F50FA003530,Acura,TLXFWD
19722,2012,62392,Orlando, FL,2HNYD2H22CH537522,Acura,MDXAWD
9994,2008,152394,Huntsville, AL,2HNYD28368H531349,Acura,MDX4WD
10975,2007,112093,Chantilly, VA,2HNYD28237H545098,Acura,MDX4WD
29695,2016,15393,Indianapolis, IN,19UUB2F54GA003368,Acura,TLXFWD
19995,2015,36648,Kihel, HI,19VDE1F30FE001104,Acura,ILX5-Speed
28750,2015,36111,Verona, NJ,5J8TB4H5XFL004872,Acura,RDXAWD
29566,2015,19389,Larchmont, NY,5J8TB4H53FL004860,Acura,RDXAWD
14991,2007,77645,Lancaster, PA,2HNYD285X7H533525,Acura,MDX4WD
8999,2006,141520,Bremerton, WA,JH4KB16546C001900,Acura,RLAutomatic
7995,2005,103059,Chantilly, VA,19UUA66275A023434,Acura,TLAutomatic
30000,2015,12469,Farmingdale, NY,5J8TB4H50FL002306,Acura,RDXAWD
32866,2017,4638,Plantation, FL,5J8TB3H54HL014553,Acura,RDXFWD
25480,2015,36756,Philadelphia, PA,19UUB1F58FA014284,Acura,TLXFWD
7995,2005,135350,Fair Oaks, CA,JH4KB16545C016573,Acura,RLAutomatic
17500,2012,96961,Minnetonka, MN,2HNYD2H24CH511004,Acura,MDXAWD
29900,2017,4753,Long Island City, NY,19UUB1F31HA003001,Acura,TLXFWD
27583,2015,22571,Plano, TX,19UUB2F37FA003085,Acura,TLXFWD
15999,2008,67338,Downey, CA,19UUA76508A021531,Acura,TL4dr
31867,2016,8319,Plantation, FL,5J8TB3H55GL000711,Acura,RDXFWD
33881,2017,211,Chicago, IL,5J8TB3H58HL019528,Acura,RDXFWD
26991,2015,29501,Elmhurst, IL,19UUB2F5XFA000974,Acura,TLXFWD
30895,2016,27858,Indianapolis, IN,5J8TB3H57GL000354,Acura,RDXFWD
9995,2009,141676,Schaumburg, IL,2HNYD28229H528702,Acura,MDXAWD
21900,2010,70113,Tacoma, WA,2HNYB1H6XAH503876,Acura,ZDXAWD
29473,2015,11255,Boulder, CO,19UUB2F56FA002897,Acura,TLXFWD
12100,2008,107809,Batavia, NY,2HNYD28368H510114,Acura,MDX4WD
18993,2011,80075,Omaha, NE,2HNYD2H25BH539747,Acura,MDXAWD
26995,2015,22782,Westampton, NJ,19UUB2F57FA019997,Acura,TLXFWD
29995,2017,3859,West Nyack, NY,19UUB1F55HA008011,Acura,TLXFWD
31500,2017,18948,Elmhurst, IL,5J8TB4H32HL008450,Acura,RDXAWD
32991,2017,4059,Sarasota, FL,5J8TB3H33HL019368,Acura,RDXFWD
24991,2017,5328,Lakeland, FL,19UDE2F35HA001684,Acura,ILXAutomatic
28870,2015,42674,Bellevue, WA,5J8TB4H36FL018315,Acura,RDXAWD
6995,2005,150239,Orem, UT,2HNYD18835H520228,Acura,MDX4WD
28000,2015,28100,Peoria, AZ,19UUB2F71FA005790,Acura,TLXFWD
26990,2015,27921,Dallas, TX,19UUB2F53FA001027,Acura,TLXFWD
32991,2017,7311,Tempe, AZ,5J8TB3H36HL011328,Acura,RDXFWD
17650,2009,59700,Columbus, GA,2HNYD28699H523094,Acura,MDXAWD
29488,2016,28000,Mt. Juliet, TN,5J8TB4H31GL003545,Acura,RDXAWD
28985,2016,7718,Gainesville, FL,19UUB2F58GA011697,Acura,TLXFWD
26995,2015,23124,Brooklyn, NY,19UUB2F56FA000700,Acura,TLXFWD
15499,2010,84449,Miami, FL,2HNYD2H67AH515239,Acura,MDXAWD
16710,2011,106030,Orange, VA,2HNYD2H58BH530289,Acura,MDXAWD
9974,2007,135077,Mt. Pocono, PA,2HNYD28427H513972,Acura,MDX4WD
30998,2016,13373,Houston, TX,5J8TB3H33GL005968,Acura,RDXFWD
15995,2009,84630,Wantagh, NY,2HNYD28609H533724,Acura,MDXAWD
12495,2009,100839,Salem, OR,JH4CU26689C004543,Acura,TSX4dr
15500,2009,97139,Newport News, VA,2HNYD28639H514942,Acura,MDXAWD
9000,2006,128547,Longmont, CO,2HNYD18636H518818,Acura,MDX4WD
6475,2005,150373,Keller, TX,2HNYD18295H539118,Acura,MDX4WD
31288,2016,9782,Cockeysville, MD,19UUB2F53GA002714,Acura,TLXFWD
6899,2004,136701,Haverhill, MA,2HNYD18874H526273,Acura,MDX4WD
8995,2006,128772,Gahanna, OH,2HNYD18836H510347,Acura,MDX4WD
25980,2015,35760,Fredericksburg, VA,19UUB2F53FA002954,Acura,TLXFWD
17751,2012,96235,Chantilly, VA,2HNYD2H30CH540394,Acura,MDXAWD
28888,2015,30518,Scarsdale, NY,5J8TB4H58FL017779,Acura,RDXAWD
5999,2006,169203,Houston, TX,JH4KB16596C005800,Acura,RLAutomatic
27420,2015,40346,Chamblee, GA,19UUB3F74FA009015,Acura,TLXSH-AWD
18499,2011,65851,Royersford, PA,2HNYD2H26BH514677,Acura,MDXAWD
18999,2012,71143,Bohemia, NY,2HNYD2H29CH507045,Acura,MDXAWD
33399,2017,5,Wichita, KS,5J8TB3H32HL021743,Acura,RDXFWD
29995,2017,4913,West Nyack, NY,19UUB1F50HA007624,Acura,TLXFWD
12500,2007,67581,Fullerton, CA,19UUA66257A037271,Acura,TL4dr
16977,2011,79204,Kenner, LA,2HNYD2H66BH538805,Acura,MDXAWD
18991,2012,70242,Torrington, CT,2HNYD2H2XCH517471,Acura,MDXAWD
26990,2015,35828,Montgomeryville, PA,19UUB2F73FA004012,Acura,TLXFWD
7500,2007,165724,Fairfield, Oh,2HNYD28327H505216,Acura,MDX4WD
27986,2016,29181,Royersford, PA,19UUB2F58GA008847,Acura,TLXFWD
8500,2003,109592,Conroe, TX,2HNYD186X3H509092,Acura,MDX4WD
18206,2010,71424,West Palm Beach, FL,2HNYD2H60AH527359,Acura,MDXAWD
16999,2012,94530,Keene, NH,2HNYD2H2XCH517860,Acura,MDXAWD
22996,2014,29728,Inwood, NY,5FRYD4H2XEB026326,Acura,MDXAWD
30490,2017,9608,Charlotte, NC,19UUB1F59HA002292,Acura,TLXFWD
8995,2003,103800,Portland, OR,2HNYD18753H552957,Acura,MDX4WD
31290,2015,13998,Englewood, CO,5J8TB4H55FL008067,Acura,RDXAWD
14495,2009,95838,Roseville, CA,19UUA86519A018449,Acura,TL4dr
12950,2009,120454,Fairfield, OH,2HNYD28429H519130,Acura,MDXAWD
6450,2003,141302,Columbia, MO,2HNYD18273H507071,Acura,MDX4WD
29995,2016,20270,North Miami, FL,5J8TB3H38GL006145,Acura,RDXFWD
11295,2007,110565,Addison, TX,2HNYD288X7H502768,Acura,MDX4WD
29000,2015,19439,Falls Church, VA,19UUB3F78FA008305,Acura,TLXSH-AWD
28427,2015,25938,Roseville, CA,19UUB3F72FA001415,Acura,TLXSH-AWD
7450,2005,139676,Fredericksburg, VA,2HNYD18645H535013,Acura,MDX4WD
24894,2015,59581,Chesapeake, VA,19UUB3F52FA000716,Acura,TLXSH-AWD
27995,2014,30199,Kihel, HI,5J8TB3H31EL012768,Acura,RDXFWD
12995,2008,98773,Midlothian, IL,2HNYD28268H509083,Acura,MDX4WD
33000,2016,9887,Wilmington, NC,5J8TB3H50GL011275,Acura,RDXFWD
13220,2010,113280,Chantilly, VA,2HNYD2H2XAH521100,Acura,MDXAWD
32295,2016,12897,Indianapolis, IN,5J8TB3H50GL013754,Acura,RDXFWD
26775,2014,44972,Puyallup, WA,5J8TB4H37EL003076,Acura,RDXAWD
8991,2005,131200,Plano, TX,2HNYD18965H541681,Acura,MDX4WD
26888,2015,33775,Cerritos, CA,19UUB2F52FA006462,Acura,TLXFWD
15000,2007,85402,Falls Church, VA,2HNYD284X7H543267,Acura,MDX4WD
18480,2010,52896,Philadelphia, PA,19UUA9F51AA005467,Acura,TL4dr
1991,2002,192634,Jacksonville, FL,JH4KA96562C010089,Acura,RLAutomatic
15879,2011,90118,Frederick, MD,2HNYD2H25BH509499,Acura,MDXAWD
28900,2015,8917,Oklahoma City, OK,19UUB2F74FA005184,Acura,TLXFWD
30490,2017,10053,Charlotte, NC,19UUB1F50HA003329,Acura,TLXFWD
19737,2013,71278,Sanford, FL,2HNYD2H21DH501645,Acura,MDXBase
29999,2016,20742,North Miami, FL,5J8TB3H5XGL001949,Acura,RDXFWD
29990,2015,25071,WEST CHESTER, PA,5J8TB4H56FL012113,Acura,RDXAWD
18480,2012,93796,Tyler, TX,2HNYD2H36CH509022,Acura,MDXAWD
9995,2008,135375,Teterboro, NJ,2HNYD28598H524266,Acura,MDX4WD
26974,2015,41526,Woodbridge, VA,19UUB2F71FA004719,Acura,TLXFWD
29495,2015,35797,Wantagh, NY,5J8TB4H53FL019052,Acura,RDXAWD
31998,2016,12086,Richardson, TX,5J8TB3H5XGL015656,Acura,RDXFWD
1991,2001,141988,Milwaukie, OR,JH4DC44651S002295,Acura,IntegraGS
16999,2011,76954,Raleigh, NC,2HNYD2H64BH521047,Acura,MDXAWD
15599,2012,102455,Colorado Springs, CO,2HNYD2H42CH508135,Acura,MDXAWD
30159,2015,5400,Boulder, CO,19UUB2F5XFA023574,Acura,TLXFWD
27167,2015,40904,League City, TX,19UUB3F59FA002947,Acura,TLXSH-AWD
9990,2007,133000,Santa Clara, CA,2HNYD28347H538802,Acura,MDX4WD
19999,2013,74076,Littleton, CO,2HNYD2H2XDH521022,Acura,MDXBase
32995,2017,5056,Langhorne, PA,5J8TB4H3XHL021754,Acura,RDXAWD
26995,2016,17202,Honolulu, HI,19UDE2F34GA016515,Acura,ILXAutomatic
31995,2017,18536,Norman, OK,5J8TB3H59HL008814,Acura,RDXFWD
10900,2009,142238,Shrewsbury, NJ,2HNYD28429H532704,Acura,MDXAWD
34495,2017,8095,San Antonio, TX,5J8TB3H5XHL008580,Acura,RDXFWD
26995,2015,27477,Tukwila, WA,19UUB1F35FA018016,Acura,TLXFWD
26000,2015,49881,Tustin, CA,19UUB3F75FA000064,Acura,TLXSH-AWD
6990,2006,159100,Lilburn, GA,JH4KB16596C003819,Acura,RLAutomatic
28480,2015,30048,Philadelphia, PA,5J8TB3H54FL014999,Acura,RDXFWD
8995,2007,146108,Dalton, GA,19UUA66287A005205,Acura,TL4dr
31980,2016,14567,Salem, VA,5J8TB4H37GL019331,Acura,RDXAWD
30888,2016,15720,Tukwila, WA,5J8TB3H35GL009276,Acura,RDXFWD
18779,2007,42231,Marysville, WA,2HNYD28567H541783,Acura,MDX4WD
26925,2015,26554,Auburn, MA,19UUB2F54FA001229,Acura,TLXFWD
6918,2004,153090,Sumner, WA,2HNYD18264H506981,Acura,MDX4WD
26798,2015,37935,Roswell, GA,19UUB2F58FA001895,Acura,TLXFWD
7195,2007,165486,North Hampton, NH,JH4KB16607C002004,Acura,RL4dr
17900,2010,75159,Wexford, PA,2HNYD2H21AH502578,Acura,MDXAWD
29491,2016,37466,Elmhurst, IL,5J8TB4H56GL003056,Acura,RDXAWD
30677,2016,8933,Colorado Springs, CO,19UUB1F39GA009126,Acura,TLXFWD
30926,2015,6667,Larchmont, NY,5J8TB4H56FL007932,Acura,RDXAWD
9450,2006,129815,Virginia Beach, VA,JH4KB165X6C006423,Acura,RLAutomatic
19477,2011,71273,Boerne, TX,2HNYD2H44BH546335,Acura,MDXAWD
15491,2007,90956,Albuquerque, NM,2HNYD28407H533704,Acura,MDX4WD
26000,2015,46220,Lowell, NC,19UUB2F56FA003208,Acura,TLXFWD
29995,2017,6992,West Nyack, NY,19UUB1F59HA000297,Acura,TLXFWD
18987,2010,99753,Randallstown, MD,2HNYB1H45AH502584,Acura,ZDXAWD
25895,2013,52205,Barstow, CA,2HNYB1H63DH500144,Acura,ZDXBase
12295,2009,134523,Indianapolis, IN,2HNYD28629H516214,Acura,MDXAWD
12879,2008,114524,Marlton, NJ,2HNYD28678H549739,Acura,MDX4WD
26995,2015,40622,Tuscaloosa, AL,19UUB2F50FA005374,Acura,TLXFWD
8995,2006,148535,Indianapolis, IN,2HNYD18276H515403,Acura,MDX4WD
3850,2001,154521,Houston, TX,JH4KA96521C001078,Acura,RLAutomatic
23944,2015,71966,Mobile, AL,19UUB2F78FA014096,Acura,TLXFWD
8999,2005,94858,San Diego, CA,19UUA66285A036130,Acura,TLAutomatic
10426,2007,137839,Buena Park, CA,2HNYD28217H523004,Acura,MDX4WD
23200,2014,11056,Sterling, VA,JH4CU2F68EC004827,Acura,TSX5-Speed
19892,2012,56928,ORLANDO, FL,2HNYD2H23CH511429,Acura,MDXAWD
16800,2010,71884,Westampton, NJ,2HNYD2H20AH526452,Acura,MDXAWD
30000,2016,11098,Tustin, CA,19UUB3F59GA001735,Acura,TLXSH-AWD
26598,2015,40867,Wichita, KS,19UUB2F54FA004552,Acura,TLXFWD
7976,2005,139690,Mesa, AZ,2HNYD18845H525583,Acura,MDX4WD
13475,2011,135116,North Phoenix, AZ,2HNYD2H26BH522780,Acura,MDXAWD
5495,2004,156621,Chicago, IL,2HNYD18224H548161,Acura,MDX4WD
13888,2008,110340,Tacoma, WA,2HNYD28308H523411,Acura,MDX4WD
32977,2017,7396,Plantation, FL,5J8TB3H51HL014347,Acura,RDXFWD
25388,2013,59914,Portland, OR,5J8TB4H55DL011368,Acura,RDXAWD
15999,2013,90436,Vacaville, CA,19UUA8F25DA005881,Acura,TLBase
6996,2006,155842,Woodinville, WA,2HNYD18696H542590,Acura,MDX4WD
29900,2015,32886,Naperville, IL,5J8TB4H55FL017111,Acura,RDXAWD
9910,2008,137996,Waukegean, IL,2HNYD282X8H501052,Acura,MDX4WD
32995,2017,6376,Langhorne, PA,5J8TB4H37HL016091,Acura,RDXAWD
30282,2016,5515,Sarasota, FL,19UUB2F35GA008755,Acura,TLXFWD
11942,2007,84578,Bay Shore, NY,5J8TB18507A003516,Acura,RDX4WD
12300,2007,125847,Littleton, CO,2HNYD28437H549265,Acura,MDX4WD
5488,2006,182698,Langhorne, PA,2HNYD18696H506477,Acura,MDX4WD
16944,2010,90322,Wichita, KS,2HNYD2H62AH502298,Acura,MDXAWD
28997,2016,18023,Concord, NC,19UUB2F59GA006802,Acura,TLXFWD
31500,2016,18604,Westmont, IL,5J8TB4H31GL016103,Acura,RDXAWD
30488,2016,6258,Cincinnati, OH,19UUB2F36GA012023,Acura,TLXFWD
31988,2017,1271,Miami, FL,19UUB2F58HA003018,Acura,TLXFWD
27994,2015,19734,SPRINGFIELD, TN,19UUB2F54FA021321,Acura,TLXFWD
26900,2015,28001,Collierville, TN,19UUB1F59FA007506,Acura,TLXFWD
24988,2017,7856,Fort Worth, TX,19UDE2F70HA001501,Acura,ILXPremium
26688,2015,32639,Tukwila, WA,19UUB2F33FA024709,Acura,TLXFWD
27487,2015,30842,Pueblo, CO,19UUB3F7XFA003011,Acura,TLXSH-AWD
5950,2005,160273,Columbus, OH,2HNYD18665H507391,Acura,MDX4WD
28700,2015,32794,Pittsburgh, PA,5J8TB4H59FL001946,Acura,RDXAWD
11990,2010,139333,Shrewsbury, NJ,2HNYD2H62AH530666,Acura,MDXAWD
5995,2002,134033,Stone Mountain, GA,2HNYD18612H534364,Acura,MDX4WD
13995,2008,98389,Rockville, MD,2HNYD28418H522762,Acura,MDX4WD
9998,2007,137987,Winter Haven, FL,2HNYD28417H511016,Acura,MDX4WD
17400,2010,69846,Marietta, GA,JH4KB2F66AC000304,Acura,RL4dr
5990,2002,134254,Wakefield, MA,2HNYD18682H544017,Acura,MDX4WD
12990,2008,114818,Brooklyn Park, MN,2HNYD28698H554523,Acura,MDX4WD
12965,2008,101902,Fairfax, VA,2HNYD28388H517615,Acura,MDX4WD
16377,2009,81816,Alhambra, CA,2HNYD28639H504654,Acura,MDXAWD
29786,2015,33863,Waukesha, WI,5J8TB4H59FL000134,Acura,RDXAWD
29990,2015,24204,Fort Myers, FL,5J8TB3H59FL016280,Acura,RDXFWD
14995,2010,94885,Gahanna, OH,2HNYD2H41AH518748,Acura,MDXAWD
30363,2015,5308,Boulder, CO,19UUB2F58FA022665,Acura,TLXFWD
8500,2007,156037,Ivel, KY,2HNYD28427H536412,Acura,MDX4WD
18697,2011,70134,Arlington, TX,2HNYD2H67BH536593,Acura,MDXAWD
15500,2008,81761,Simi Valley, CA,2HNYD28328H510286,Acura,MDX4WD
16995,2010,70960,Baltimore, MD,2HNYD2H23AH517406,Acura,MDXAWD
27991,2015,24182,Jacksonville, FL,19UUB2F51FA010681,Acura,TLXFWD
14154,2009,105314,Burlington, NJ,2HNYD28459H530929,Acura,MDXAWD
13899,2012,97331,Middlebury, CT,19UUA8F24CA002176,Acura,TL2WD
6990,2005,153244,Miamisburg, OH,2HNYD18895H523652,Acura,MDX4WD
30900,2016,21009,Cary, NC,5J8TB3H3XGL004073,Acura,RDXFWD
11999,2008,114108,West Bridgewater, MA,2HNYD28578H513265,Acura,MDX4WD
35721,2018,5,Littleton, CO,5J8TB4H37JL004139,Acura,RDXAWD
17998,2011,97139,Saint Charles, IL,2HNYD2H63BH531262,Acura,MDXAWD
14500,2011,109797,Wolcott, NY,2HNYD2H67BH530471,Acura,MDXAWD
28239,2015,12910,Avenel, NJ,19UUB3F7XFA003395,Acura,TLXSH-AWD
28939,2015,20399,Hoffman Estates, IL,19UUB2F75FA004013,Acura,TLXFWD
31436,2016,11265,Larchmont, NY,5J8TB4H37GL002920,Acura,RDXAWD
19990,2012,52419,DAVIE, FL,2HNYD2H24CH549848,Acura,MDXAWD
19899,2013,87642,Leesburg, VA,2HNYD2H22DH511293,Acura,MDXBase
17295,2008,110967,Charlotte, NC,5J8TB18548A006128,Acura,RDX4WD
12986,2007,107735,Raleigh, NC,2HNYD28847H543073,Acura,MDX4WD
19500,2010,47828,Daly City, CA,19UUA9F54AA000800,Acura,TL4dr
29700,2016,17036,Cincinnati, OH,19UUB3F71GA003755,Acura,TLXSH-AWD
29945,2016,10991,Raleigh, NC,19UUB2F54GA011745,Acura,TLXFWD
6987,1999,131254,Oregon City, OR,19UYA3154XL001187,Acura,CLManual
12486,2007,112503,Schaumburg, IL,2HNYD28267H520910,Acura,MDX4WD
4995,1997,121462,Sneads Ferry, NC,19UYA2246VL003892,Acura,CLAutomatic
13987,2008,100038,Arlington, VA,2HNYD28438H502951,Acura,MDX4WD
8995,2008,157306,Charlotte, NC,19UUA66278A054820,Acura,TL4dr
23879,2013,68185,Anaheim, CA,5J8TB3H52DL003352,Acura,RDXwith
30595,2017,5437,Scarsdale, NY,19UUB1F52HA002621,Acura,TLXFWD
29988,2016,9580,Fremont, CA,19UUB2F58GA008816,Acura,TLXFWD
12995,2007,94000,Canton, OH,2HNYD28527H523586,Acura,MDX4WD
9398,2006,104440,Palatine, IL,19UUA66296A038406,Acura,TLAutomatic
31576,2017,10892,Easton, PA,19UUB2F52HA002981,Acura,TLXFWD
13590,2007,99404,Highland Park, IL,2HNYD28327H541536,Acura,MDX4WD
7950,2007,159090,Louisville, KY,JH4KB16557C000093,Acura,RL4dr
28300,2015,29317,Little Rock, AR,19UUB2F54FA010268,Acura,TLXFWD
30970,2016,6261,Duluth, GA,19UUB2F53GA012742,Acura,TLXFWD
4415,2005,193489,Jacksonville, FL,2HNYD18265H543532,Acura,MDX4WD
14995,2012,85330,Naugatuck, CT,19UUA8F20CA002675,Acura,TL2WD
6500,2002,159600,Martinez, CA,JH4DC530X2C027787,Acura,RSXType-S
15966,2010,84521,Arlington, VA,2HNYD2H66AH520450,Acura,MDXAWD
18000,2013,108478,Tulsa, OK,2HNYD2H30DH508062,Acura,MDXwith
27582,2015,31905,Charlotte, NC,19UUB3F50FA007308,Acura,TLXSH-AWD
20595,2014,45123,Addison, TX,JH4CU2F86EC005525,Acura,TSXSpecial
31995,2017,4618,Overland Park, KS,19UUB2F55HA001968,Acura,TLXFWD
10495,2009,141891,Highland Park, IL,2HNYD282X9H517415,Acura,MDXAWD
17196,2011,92254,Weatherford, TX,2HNYD2H23BH501076,Acura,MDXAWD
8500,2007,148789,Brooklyn, NY,2HNYD28217H549831,Acura,MDX4WD
29830,2015,16597,Chamblee, GA,19UUB2F72FA004745,Acura,TLXFWD
28991,2015,41140,Minneapolis, MN,5J8TB4H58FL009195,Acura,RDXAWD
30900,2017,4500,Cary, NC,19UUB1F59HA000249,Acura,TLXFWD
29111,2016,19313,North Richland Hills, TX,19UUB2F30GA004547,Acura,TLXFWD
31245,2016,29521,Raynham, MA,5J8TB4H51GL018810,Acura,RDXAWD
15300,2010,92787,Batavia, NY,2HNYD2H2XAH525888,Acura,MDXAWD
6700,2005,157575,Harrisonville, MO,JH4KB165X5C014942,Acura,RLAutomatic
29193,2015,12477,South Chesterfield, VA,19UUB2F71FA006275,Acura,TLXFWD
7995,2004,129253,San Diego, CA,2HNYD18614H540099,Acura,MDX4WD
15990,2010,100332,Warrenton, VA,2HNYD2H6XAH524288,Acura,MDXAWD
10995,2007,122876,Northbrook, IL,2HNYD28307H527571,Acura,MDX4WD
31996,2017,3990,League City, TX,19UUB1F50HA008854,Acura,TLXFWD
11195,2007,122543,Rochester, NY,2HNYD28457H549445,Acura,MDX4WD
8988,2008,158524,Jacksonville, FL,19UUA66208A037292,Acura,TL4dr
29250,2015,12001,Bristol, TN,19UUB2F72FA012053,Acura,TLXFWD
16724,2012,75023,Morrow, GA,19UUA8F24CA034738,Acura,TL2WD
34995,2017,5413,Brentwood, TN,5J8TB4H35HL024142,Acura,RDXAWD
6500,2003,159057,Newberg, OR,2HNYD18793H514700,Acura,MDX4WD
13999,2009,107347,Bradenton, FL,2HNYD28649H510494,Acura,MDXAWD
28900,2015,42783,Middleton, WI,5J8TB4H53FL006446,Acura,RDXAWD
17995,2011,86637,Indianapolis, IN,2HNYD2H28BH531898,Acura,MDXAWD
12995,2008,103847,Carrollton, TX,2HNYD28248H539747,Acura,MDX4WD
32595,2016,14320,Indianapolis, IN,5J8TB4H57GL022456,Acura,RDXAWD
16592,2011,105345,Smyrna, ga,2HNYD2H64BH515877,Acura,MDXAWD
19995,2012,62573,Langhorne, PA,2HNYD2H25CH506961,Acura,MDXAWD
14499,2007,77298,West Bridgewater, MA,2HNYD28407H542810,Acura,MDX4WD
15995,2008,67950,Naugatuck, CT,2HNYD28208H545724,Acura,MDX4WD
7995,2000,99727,Tacoma, WA,JH4KA9659YC004599,Acura,RLAutomatic
13995,2010,109278,East Windsor, NJ,2HNYD2H24AH530326,Acura,MDXAWD
27995,2015,32415,Tuscaloosa, AL,19UUB3F7XFA001064,Acura,TLXSH-AWD
10995,2008,128256,Raleigh, NC,2HNYD28388H539419,Acura,MDX4WD
16500,2009,84426,Bellevue, NE,2HNYD28279H520014,Acura,MDXAWD
29587,2016,16449,Tulsa, OK,19UUB2F56GA009060,Acura,TLXFWD
20773,2011,42387,West Palm Beach, FL,JH4KB2F68BC000810,Acura,RL4dr
17000,2011,91609,Omaha, NE,2HNYD2H29BH528704,Acura,MDXAWD
26500,2015,35939,Vallejo, CA,19UUB3F5XFA003265,Acura,TLXSH-AWD
29698,2015,27387,Palatine, IL,5J8TB3H51FL007587,Acura,RDXFWD
17795,2010,74180,Rochelle Park, NJ,2HNYD2H27AH517375,Acura,MDXAWD
31771,2017,4655,Naperville, IL,19UUB1F55HA003844,Acura,TLXFWD
30990,2016,10451,Boise, ID,19UUB3F51GA000515,Acura,TLXSH-AWD
31491,2016,17975,Plano, TX,5J8TB3H36GL012249,Acura,RDXFWD
6326,2004,158982,Madison, WI,2HNYD18294H558282,Acura,MDX4WD
15997,2011,94000,Sacramento, CA,2HNYD2H26BH501637,Acura,MDXAWD
5933,2002,149308,Greensboro, NC,2HNYD18682H525483,Acura,MDX4WD
29988,2016,38434,Fort Worth, TX,5J8TB3H58GL000668,Acura,RDXFWD
30363,2015,8007,Boulder, CO,19UUB2F5XFA022313,Acura,TLXFWD
19530,2012,89665,San Antonio, TX,2HNYD2H36CH528556,Acura,MDXAWD
9520,2008,156170,Hazelwood, MO,2HNYD28478H503326,Acura,MDX4WD
28000,2016,62612,Gonzales, LA,5J8TB3H34GL001167,Acura,RDXFWD
30990,2016,6954,Chapel Hill, NC,19UUB2F55GA005341,Acura,TLXFWD
10700,2007,123600,Lawrence, KS,2HNYD28207H538819,Acura,MDX4WD
10995,2007,120056,Philadelphia, PA,2HNYD28337H521666,Acura,MDX4WD
28988,2015,17650,Gaithersburg, MD,19UUB2F59FA007933,Acura,TLXFWD
26490,2015,37813,Long Island City, NY,19UUB2F53FA001903,Acura,TLXFWD
10995,2006,111510,Berthoud, CO,2HNYD18986H526293,Acura,MDX4WD
14987,2009,71144,Puyallup, WA,JH4CU266X9C800968,Acura,TSX4dr
27995,2015,28740,Canton, CT,19UUB2F56FA007808,Acura,TLXFWD
15795,2009,79536,Gahanna, OH,2HNYD28499H502440,Acura,MDXAWD
11500,2008,122681,Lenoir, NC,2HNYD282X8H549022,Acura,MDX4WD
10550,2006,116969,Sandy, UT,2HNYD18686H503439,Acura,MDX4WD
