Price,Year,Mileage,City,State,Vin,Make,Model
17998,2015,12682,Kirkland, WA,3VWCA7AU7FM519067,Volkswagen,Golf
13999,2012,46693,El Cajon, CA,WVGAV7AX2CW540179,Volkswagen,Tiguan2WD
19995,2015,38279,Charlotte, NC,1VWBV7A3XFC062599,Volkswagen,PassatTDI
9395,2009,99411,Chantilly, VA,2V8HW54X29R599366,Volkswagen,Routan4dr
16992,2014,65858,Phoenix, AZ,1VWBN7A37EC001869,Volkswagen,PassatTDI
22483,2016,15316,Roswell, GA,3VW5S7AJ7GM222264,Volkswagen,Jetta
16700,2013,45863,Lenoir, NC,2C4RVADG7DR725757,Volkswagen,RoutanSEL
6995,2006,101049,Reno, NV,3VWSG71K16M619951,Volkswagen,Jetta
20238,2017,11125,Allentown, PA,3VWL17AJ0HM204832,Volkswagen,Jetta1.8T
22982,2015,15543,Aurora, CO,1VWCV7A37FC060880,Volkswagen,PassatTDI
14955,2011,40167,Glenview, IL,WVGBV7AX4BW521927,Volkswagen,Tiguan4WD
8429,2010,61778,Pompano Beach, FL,3VWRW3AL7AM009113,Volkswagen,New
18706,2015,18717,Indiana, PA,3VW2A7AU2FM060607,Volkswagen,Golf4-Door
3900,2006,140870,Chicago, IL,WVGZG77L86D027780,Volkswagen,Touareg4dr
14950,2013,44010,Hillsboro, OR,WVGAV3AX0DW562143,Volkswagen,TiguanSEL
17682,2015,28918,Rochester Hills, MI,3VW2A7AU0FM015293,Volkswagen,Golf4-Door
18999,2014,41880,Puyallup, WA,1VWBN7A31EC022538,Volkswagen,PassatTDI
18900,2016,19952,Brooksville, FL,3VW217AU2GM024093,Volkswagen,Golf4-Door
3995,2006,137360,Lexington, KY,3VWRF71K66M703555,Volkswagen,Jetta
20000,2015,47756,Elk River, MN,1VWCV7A30FC008281,Volkswagen,PassatTDI
15995,2016,37181,El Cajon, CA,3VWC17AUXGM516259,Volkswagen,Golf
17200,2016,25700,Newton, NJ,3VWC17AU8GM506877,Volkswagen,Golf
24600,2017,13419,Aurora, CO,1VWBT7A30HC015722,Volkswagen,Passat1.8T
21977,2015,14650,Tempe, AZ,1VWBV7A38FC059104,Volkswagen,PassatTDI
19990,2015,6212,Murrieta, CA,3VW2A7AU8FM062782,Volkswagen,Golf4-Door
19980,2015,18883,Killeen, TX,3VW2A7AU5FM047222,Volkswagen,Golf4-Door
16978,2015,44133,Costa Mesa, CA,3VW2A7AU5FM018139,Volkswagen,Golf4-Door
19183,2014,33129,Princeton, NJ,3VW4T7AJ5EM305858,Volkswagen,Jetta
13295,2012,93488,Glen Burnie, MD,1VWCP7A37CC079158,Volkswagen,Passat4dr
18995,2015,34221,Charlotte, NC,3VWLA7AJ6FM225195,Volkswagen,Jetta
20750,2016,7655,Van Nuys, CA,3VW217AU3GM065364,Volkswagen,Golf4-Door
16888,2015,37524,Alhambra, CA,3VW2A7AU0FM034541,Volkswagen,Golf4-Door
12860,2010,54100,Springfield, PA,WVGBV7AX8AW004225,Volkswagen,TiguanAWD
4500,2010,137170,Garden Grove, CA,WVWAB7AJ0AW114111,Volkswagen,Golf2dr
11500,2011,90046,Fairfax, VA,2V4RW5DG9BR658568,Volkswagen,Routan4dr
20000,2015,28165,Rochester, NY,3VWLA7AJ8FM228597,Volkswagen,Jetta
18499,2015,41153,Medford, OR,3VW2A7AU5FM013426,Volkswagen,Golf4-Door
7848,2009,118658,Harrisburg, PA,2V8HW34169R544466,Volkswagen,Routan4dr
20626,2016,8988,AUSTIN, TX,3VWC17AU1GM520216,Volkswagen,Golf
14782,2013,89605,Perrysburg, OH,1VWBN7A30DC058946,Volkswagen,PassatTDI
16998,2015,39623,Peoria, AZ,3VW2A7AU2FM013335,Volkswagen,Golf4-Door
5988,2009,84558,Savannah, GA,3VWRF31YX9M404183,Volkswagen,New
20750,2015,17801,Fairfield, CA,3VW4T7AJXFM349890,Volkswagen,Jetta
17900,2014,28512,San Jose, CA,WVGAV3AX0EW587173,Volkswagen,TiguanSE
21499,2014,23867,Lakewood, CO,1VWCN7A39EC109978,Volkswagen,PassatTDI
8998,2005,75321,Irwindale, CA,WVGBG77L55D007745,Volkswagen,Touareg4dr
18995,2015,19191,Kingston, NY,3VW2A7AU1FM029705,Volkswagen,Golf4-Door
20995,2015,29971,San Antonio, TX,3VWLA7AJ9FM319202,Volkswagen,Jetta
18454,2015,29821,The Woodlands, TX,3VWRA7AU2FM072688,Volkswagen,Golf4-Door
19595,2015,51364,Rochester Hills, MI,1VWBV7A34FC059004,Volkswagen,PassatTDI
8777,2004,69463,Highland Park, IL,WVGCM67L24D030406,Volkswagen,Touareg4dr
7490,2009,86471,Marietta, GA,WVWXK73C99E095018,Volkswagen,Passat
14995,2014,54346,Colma, CA,WVGAV3AX9EW519423,Volkswagen,TiguanS
6975,2008,82254,Jacksonville, FL,3VWRF31Y78M417729,Volkswagen,New
18500,2015,40527,Phoenix, AZ,3VWLA7AJ0FM281746,Volkswagen,Jetta
7500,2008,114695,Corte Madera, CA,WVWBA71F28V036837,Volkswagen,Eos2dr
3711,2006,141243,Fredericksburg, VA,3VWRF81K16M652956,Volkswagen,Jetta
20788,2015,31862,Puyallup, WA,3VWLA7AJ5FM332318,Volkswagen,Jetta
7777,2008,71509,Harrisburg, PA,3VWRG31Y78M401687,Volkswagen,New
15321,2012,43229,Daphne, AL,WVGAV7AX2CW521180,Volkswagen,Tiguan2WD
19754,2015,17070,Aurora, CO,WVGBV7AX6FW102628,Volkswagen,TiguanS
5977,2008,160660,Clarksville, TN,3VWRM71K18M174346,Volkswagen,Jetta
24380,2015,11432,Killeen, TX,1VWCV7A34FC034107,Volkswagen,PassatTDI
7495,2004,84995,Melrose Park, IL,WVGZC67L44D001129,Volkswagen,Touareg4dr
10287,2009,89401,Albuquerque, NM,2V8HW54X79R501156,Volkswagen,Routan4dr
20789,2015,29478,Modesto, CA,1VWCV7A31FC075598,Volkswagen,PassatTDI
12982,2011,60925,Canton, CT,WVGBV7AX5BW534833,Volkswagen,Tiguan4WD
20977,2015,20620,Bremerton, WA,3VWLA7AJ1FM219479,Volkswagen,Jetta
2500,2005,142952,Chicago, IL,3VWSK69M25M022823,Volkswagen,Jetta
15950,2015,42725,Kennesaw, GA,3VW2A7AU9FM063214,Volkswagen,Golf4-Door
16498,2013,59451,Sanford, FL,2C4RVADGXDR725350,Volkswagen,RoutanSEL
19990,2015,24743,San Antonio, TX,WVGAV7AX5FW522246,Volkswagen,TiguanSEL
18490,2014,40126,D'Iberville, MS,WVGAV3AX7EW606012,Volkswagen,TiguanSEL
4995,2005,123851,Rahway, NJ,WVGMM77L55D079904,Volkswagen,Touareg4dr
17700,2014,40675,Everett, WA,WVGBV3AXXEW562656,Volkswagen,TiguanSE
16998,2016,33187,Austin, TX,3VWC17AU7GM516168,Volkswagen,Golf
7580,2010,117669,Southern Pines, NC,WVGAV7AX6AW000069,Volkswagen,TiguanFWD
9519,2010,98982,Columbus, GA,WVGAV7AX5AW512843,Volkswagen,TiguanFWD
12626,2013,85297,Frisco, TX,WVGBV3AX9DW568799,Volkswagen,TiguanS
6987,2007,120523,Shawnee, KS,3VWEF71K37M170936,Volkswagen,Jetta
16999,2014,50339,Puyallup, WA,3VW4T7AJ0EM386994,Volkswagen,Jetta
20880,2017,4107,Auburn, WA,3VW017AU2HM519290,Volkswagen,Golf
19500,2014,52412,San Antonio, TX,1VWCN7A34EC037331,Volkswagen,PassatTDI
11995,2010,54669,Smithfield, RI,WVGBV7AX4AW532859,Volkswagen,TiguanAWD
23998,2016,12107,Richardson, TX,1VWBS7A38GC051823,Volkswagen,Passat1.8T
18195,2014,37900,Naugatuck, CT,WVWBW8AH1EV000447,Volkswagen,EosKomfort
11695,2011,76760,Johnston, RI,WVGBV7AX6BW515112,Volkswagen,Tiguan4WD
19701,2017,22131,Temple Hills, MD,WVGAV7AX0HK002014,Volkswagen,TiguanS
9800,2013,61337,Amarillo, TX,3VW1K7AJ8DM261410,Volkswagen,Jetta
9888,2009,71523,San Mateo, CA,WVGAV75N39W501120,Volkswagen,TiguanFWD
22931,2016,9991,Wake Forest, NC,3VW4S7AJ8GM256175,Volkswagen,Jetta
8999,2010,90889,Orlando, FL,WVGAV7AX0AW502561,Volkswagen,TiguanFWD
14395,2012,81126,Las Vegas, NV,1VWCM7A33CC008905,Volkswagen,Passat4dr
23900,2016,5126,Everett, WA,3VW4T7AJ5GM265686,Volkswagen,Jetta
13910,2014,104205,Waukegean, IL,1VWBN7A31EC088085,Volkswagen,PassatTDI
16499,2014,46805,Lakewood, CO,WVGBV3AX5EW510531,Volkswagen,TiguanS
21589,2015,20307,Auburn, WA,3VW4T7AJ5FM249454,Volkswagen,Jetta
2999,2003,141040,Glen Burnie, MD,WVWPD63B13P345715,Volkswagen,Passat4dr
4991,2008,72245,Fort Lauderdale, FL,3VWPW31C28M522593,Volkswagen,New
16798,2013,41721,Puyallup, WA,WVGBV7AX7DW540300,Volkswagen,TiguanSE
14900,2013,45784,Englewood, CO,WVGBV3AX3DW068296,Volkswagen,TiguanSE
20515,2016,22811,Austin, TX,WVGAV7AX6GW589486,Volkswagen,Tiguan2WD
18998,2015,18368,Rockaway, NJ,3VW2A7AUXFM036460,Volkswagen,Golf4-Door
17998,2015,18648,Lynnwood, WA,3VW2A7AU0FM030098,Volkswagen,Golf4-Door
29998,2017,18464,Leesburg, FL,3VW447AU9HM016753,Volkswagen,Golf
9995,2014,113527,Carrollton, TX,WVGAV3AX0EW512215,Volkswagen,TiguanS
18988,2014,15062,Hyannis, MA,WVGBV3AX5EW618003,Volkswagen,TiguanS
17000,2014,29186,Louisville, KY,WVGBV3AX7EW015618,Volkswagen,TiguanSE
16800,2015,49747,Neptune, NJ,WVGBV7AX5FW505998,Volkswagen,TiguanSE
21992,2015,25514,Chandler, AZ,1VWCV7A30FC049042,Volkswagen,PassatTDI
6500,2005,99855,Salt Lake, UT,3VWSE69M85M023322,Volkswagen,Jetta
24788,2016,10155,Auburn, MA,WVWBP7AN4GE503311,Volkswagen,CC4dr
23414,2015,15886,Vienna, VA,1VWCV7A35FC052065,Volkswagen,PassatTDI
6491,2009,112822,Houston, TX,WVGAV75N49W531484,Volkswagen,TiguanFWD
15995,2014,43138,Loganville, GA,WVGAV3AX8EW004963,Volkswagen,TiguanSEL
18993,2014,56776,Kennesaw, GA,1VWCN7A36EC065034,Volkswagen,PassatTDI
16988,2014,35995,Allentown, PA,WVGBV3AX8EW604015,Volkswagen,TiguanSE
22187,2016,10185,Mount Prospect, IL,3VW5T7AJ8GM349019,Volkswagen,Jetta
17985,2015,26046,San Juan Capistrano, CA,WVGAV7AX2FW514878,Volkswagen,TiguanSE
13990,2012,58191,New Bethlehem, PA,WVGBV7AX8CW546363,Volkswagen,Tiguan4WD
17988,2014,39011,Norfolk, VA,3VW5T7AJ6EM293191,Volkswagen,Jetta
17977,2016,14688,Tempe, AZ,3VWC17AU7GM507177,Volkswagen,Golf
18550,2016,27299,Auburn, MA,WVGBV7AX5GW541112,Volkswagen,Tiguan4MOTION
3221,2000,122725,Gurnee, IL,WVWND23B8YE371411,Volkswagen,Passat4dr
14999,2014,53477,East Haven, CT,WVGBV3AX5EW612993,Volkswagen,TiguanSE
22465,2015,21381,Fairfield, OH,1VWCV7A39FC062226,Volkswagen,PassatTDI
23840,2016,19540,Fredericksburg, VA,1VWCT7A38GC065593,Volkswagen,Passat4dr
20950,2017,7443,Thousand Oaks, CA,3VWDB7AJ4HM203555,Volkswagen,Jetta1.4T
16995,2015,31032,Bethlehem, PA,3VW2A7AU5FM019615,Volkswagen,Golf4-Door
5700,2007,90715,Tucson, AZ,3VWSG31Y87M400547,Volkswagen,New
22600,2015,16119,Snellville, GA,1VWCV7A31FC019788,Volkswagen,PassatTDI
17838,2014,29190,Canton, CT,WVGBV3AX3EW544323,Volkswagen,TiguanSE
17770,2014,34465,Littleton, CO,WVGBV3AX8EW088528,Volkswagen,TiguanSE
17924,2015,28592,Tampa, FL,3VW2A7AUXFM043537,Volkswagen,Golf4-Door
5999,2006,114757,Longmont, CO,3VWPF71K86M741909,Volkswagen,Jetta
21000,2015,27942,Phoenix, AZ,1VWBV7A38FC092992,Volkswagen,PassatTDI
18595,2015,20332,Freehold, NJ,WVGBV7AX2FW500676,Volkswagen,TiguanSE
21554,2017,10322,Chicago, IL,WVGBV7AXXHW511976,Volkswagen,TiguanS
13624,2012,60234,Kenosha, WI,WVGBV7AX5CW567591,Volkswagen,Tiguan4WD
19950,2015,8336,Bellingham, WA,3VWRA7AU3FM072327,Volkswagen,Golf4-Door
15995,2014,41696,Omaha, NE,WVGBV3AX0EW505401,Volkswagen,TiguanS
17195,2012,14787,Evanston, IL,WVGBV7AX5CW604820,Volkswagen,Tiguan4WD
20980,2017,11971,Augusta, ME,3VWL17AJ6HM222249,Volkswagen,Jetta1.8T
20995,2016,36732,Florissant, MO,1VWAT7A36GC039680,Volkswagen,Passat4dr
9000,2009,106059,Canton, OH,2V8HW64XX9R550129,Volkswagen,Routan4dr
11995,2012,95797,Riverside, CA,2C4RVABG8CR321321,Volkswagen,Routan4dr
6883,2008,60946,San Jose, CA,3VWPG31C48M508174,Volkswagen,New
16986,2015,47755,Auburn, WA,3VWRA7AU5FM045808,Volkswagen,Golf4-Door
8996,2009,106537,Phoenix, AZ,WVWBA71F09V015342,Volkswagen,Eos2dr
8995,2009,95305,Reno, NV,WVGBV75N79W530978,Volkswagen,TiguanAWD
12798,2012,72922,Lakeland, FL,WVGAV7AX9CW515179,Volkswagen,Tiguan2WD
17499,2014,34118,Lakewood, CO,WVGBV3AX7EW534717,Volkswagen,TiguanS
15777,2012,50293,El Cajon, CA,2C4RVABG8CR392213,Volkswagen,Routan4dr
22875,2015,24227,Arlington, WA,1VWCV7A33FC032641,Volkswagen,PassatTDI
16400,2014,46763,Bloomington, IL,WVGAV3AX0EW528866,Volkswagen,TiguanSEL
16308,2015,39602,Moreno Valley, CA,3VW917AU0FM081440,Volkswagen,Golf2-Door
21590,2015,43393,Kennewick, WA,1VWCV7A32FC036924,Volkswagen,PassatTDI
17975,2015,25778,Seattle, WA,3VWRA7AU2FM079575,Volkswagen,Golf4-Door
18495,2016,16262,Austin, TX,3VWC17AU5GM522941,Volkswagen,Golf
19504,2016,27139,Alpharetta, GA,WVGBV7AX4GW539934,Volkswagen,Tiguan4MOTION
20993,2017,8424,Ann Arbor, MI,WVGAV7AX9HW501192,Volkswagen,TiguanS
6647,2005,57890,Ft. Worth, TX,3VWCM31Y65M317953,Volkswagen,New
16990,2014,29933,Canton, MA,WVGBV3AX4EW616260,Volkswagen,TiguanS
17800,2014,33638,Alexandria, VA,WVGAV3AX6EW536602,Volkswagen,TiguanSEL
16987,2015,60174,Blue Springs, MO,3VWLA7AJ0FM239965,Volkswagen,Jetta
17977,2015,41423,Ventura, CA,WVGAV7AX4FW504675,Volkswagen,TiguanSE
14500,2012,42765,Duluth, GA,WVGAV7AX7CW005994,Volkswagen,Tiguan2WD
17300,2013,55644,Lenoir, NC,1VWBN7A31DC122380,Volkswagen,PassatTDI
17499,2015,25394,Fairfield, OH,3VW2A7AU9FM042041,Volkswagen,Golf4-Door
17898,2014,31561,Frisco, TX,WVGBV3AX2EW619996,Volkswagen,TiguanSEL
21988,2015,26264,Bremerton, WA,1VWBV7A37FC109135,Volkswagen,PassatTDI
17995,2015,64536,Charlotte, NC,1VWBV7A3XFC019655,Volkswagen,PassatTDI
18900,2015,19646,San Jose, CA,3VW2A7AUXFM021490,Volkswagen,Golf4-Door
16900,2015,43733,San Jose, CA,3VWRA7AU6FM090577,Volkswagen,Golf4-Door
9490,2009,42467,Daytona, FL,3VWRF31Y09M409621,Volkswagen,New
14889,2013,67404,Marysville, WA,WVGBV3AX6DW601676,Volkswagen,TiguanS
14488,2014,61494,Raleigh, NC,WVGAV3AX7EW501017,Volkswagen,TiguanSE
16999,2015,18507,Tempe, AZ,WVWPP7AU4FW903052,Volkswagen,e-GolfSEL
20840,2017,9375,Bradenton, FL,3VWL17AJ8HM238663,Volkswagen,Jetta1.8T
21500,2016,11542,Willoughby Hills, OH,WVGBV7AX0GW602916,Volkswagen,Tiguan4MOTION
21691,2015,20150,Leesburg, GA,1VWCV7A30FC027073,Volkswagen,PassatTDI
10991,2012,108327,Indianapolis, IN,2C4RVACGXCR321528,Volkswagen,Routan4dr
19693,2015,11110,Beaverton, OR,3VWCA7AU8FM509762,Volkswagen,Golf
18790,2015,32230,Round Rock, TX,3VW2A7AU2FM060574,Volkswagen,Golf4-Door
20984,2016,11126,Rockaway, NJ,WVGBV7AX5GW598913,Volkswagen,Tiguan4MOTION
16900,2015,29656,Stockton, CA,3VWCA7AU0FM520612,Volkswagen,Golf
17432,2015,18674,Madison, NC,3VWCA7AU8FM506764,Volkswagen,Golf
4500,2008,142108,New Port Richey, FL,3VWBJ71K78M183353,Volkswagen,GLI4dr
19000,2013,33900,Springfield, NJ,WVWBW8AH8DV004851,Volkswagen,EosKomfort
21300,2015,24988,Westfield, IN,1VWCV7A34FC060772,Volkswagen,PassatTDI
20900,2012,14929,Mechanicsburg, PA,1VWBN7A39CC010392,Volkswagen,Passat4dr
11988,2010,65080,Friendswood, TX,WVGBV7AX1AW530129,Volkswagen,TiguanAWD
5966,2009,130188,Thorndale, PA,WVGAV75N59W004277,Volkswagen,TiguanFWD
4498,2008,150768,Garner, NC,3VWRM71K78M093691,Volkswagen,Jetta
4951,2005,126000,Madison, TN,WVGZM77L95D073528,Volkswagen,Touareg4dr
17459,2015,59122,Long Island  City, NY,3VWLA7AJ7FM224833,Volkswagen,Jetta
20900,2015,40996,San Jose, CA,1VWCV7A38FC028021,Volkswagen,PassatTDI
5999,2010,121321,Fredericksburg, VA,WVWDA7AJ0AW272349,Volkswagen,Golf4dr
21941,2017,11771,Indianapolis, IN,WVGBV7AX5HW501968,Volkswagen,TiguanS
30995,2017,7626,Corvallis, OR,3VW447AU8HM013164,Volkswagen,Golf
2885,2003,143718,Des Plaines, IL,WVWTH63B53P001467,Volkswagen,Passat4dr
18580,2015,25056,Killeen, TX,3VWCA7AU4FM511461,Volkswagen,Golf
24202,2015,11888,Twin Falls, ID,1VWCV7A3XFC058640,Volkswagen,PassatTDI
13295,2012,79349,Union City, GA,3VW2K7AJ6CM332932,Volkswagen,Jetta
19900,2015,31544,Amarillo, TX,WVGBV7AX2FW539753,Volkswagen,TiguanSE
22300,2017,6882,Charlotte, NC,WVGAV7AX9HK021399,Volkswagen,TiguanS
18995,2015,11587,Port Arthur, TX,3VW2A7AU4FM067168,Volkswagen,Golf4-Door
13494,2012,71000,Portland, ME,WVGBV7AX1CW545443,Volkswagen,Tiguan4WD
16147,2014,50701,Sanford, FL,WVGBV3AX6EW591670,Volkswagen,TiguanSEL
16994,2015,32021,Pelham, AL,3VWRA7AU2FM088194,Volkswagen,Golf4-Door
5995,2006,115715,Dalton, GA,3VWWJ71K86M763581,Volkswagen,Jetta
7450,2009,82103,Austin, TX,3VWRW31C59M504163,Volkswagen,New
21800,2015,12638,Columbia, MO,3VW3A7AJ5FM320363,Volkswagen,Jetta
16999,2015,48773,Folsom, CA,3VW2A7AUXFM059091,Volkswagen,Golf4-Door
16288,2015,46064,Monroe, NC,3VW2A7AU0FM019098,Volkswagen,Golf4-Door
19980,2017,24502,Countryside, IL,WVGAV7AXXHK001968,Volkswagen,TiguanS
17325,2015,26438,Fallston, MD,3VW2A7AU0FM018209,Volkswagen,Golf4-Door
20695,2015,20689,Fairfield, CA,3VWLA7AJ7FM284224,Volkswagen,Jetta
17497,2016,41730,Savannah, GA,WVGBV7AX1GW533721,Volkswagen,Tiguan4MOTION
19788,2014,44779,Henderson, NV,1VWCN7A3XEC103039,Volkswagen,PassatTDI
20500,2015,8749,Georgetown, TX,3VW2A7AU6FM084568,Volkswagen,Golf4-Door
12995,2011,52980,Baltimore, MD,WVGAV7AX7BW512358,Volkswagen,Tiguan2WD
17999,2015,27162,Honolulu, HI,WVGAV7AX3FW536078,Volkswagen,TiguanS
5988,2006,115980,Englewood, CO,3VWWJ71K76M805254,Volkswagen,Jetta
17998,2015,17511,Houston, TX,3VW2A7AU5FM060794,Volkswagen,Golf4-Door
17975,2015,19960,Chicago, IL,3VW217AU8FM059431,Volkswagen,Golf4-Door
12984,2012,74850,Sacramento, CA,3VW467AJ2CM128660,Volkswagen,GLI4dr
23855,2016,10244,Burlington, NJ,1VWCT7A38GC019083,Volkswagen,Passat4dr
17550,2015,32638,Lancaster, PA,WVGAV7AX4FW554332,Volkswagen,TiguanSEL
16442,2013,62036,Turnersville, NJ,3VW5A7AJXDM413787,Volkswagen,GLI4dr
20950,2017,8681,Thousand Oaks, CA,3VWDB7AJ0HM278902,Volkswagen,Jetta1.4T
17990,2015,37600,Fredericksburg, VA,3VW2A7AU3FM018317,Volkswagen,Golf4-Door
18489,2015,21667,Austin, TX,3VW2A7AUXFM019058,Volkswagen,Golf4-Door
10388,2010,84544,Huntington Beach, CA,WVGAV7AX5AW535216,Volkswagen,TiguanFWD
15250,2013,43189,Louisville, KY,WVGAV3AX8DW601285,Volkswagen,TiguanSE
12998,2012,84814,San Antonio, TX,2C4RVACG5CR391065,Volkswagen,Routan4dr
21480,2015,16820,Tacoma, WA,3VW3A7AJ1FM329612,Volkswagen,Jetta
13985,2013,70240,Daphne, AL,WVGAV3AX2DW602142,Volkswagen,TiguanS
18590,2015,33368,Denver, CO,WVGBV7AX7FW602362,Volkswagen,TiguanS
17999,2014,40331,Puyallup, WA,3VW4S7AJ9EM313268,Volkswagen,Jetta
23999,2016,19020,Hamilton, NJ,1VWCT7A36GC028235,Volkswagen,Passat4dr
9991,2010,83246,Miami, FL,WVGAV7AXXAW513938,Volkswagen,TiguanFWD
17500,2014,24852,Manalapan, NJ,WVGBV3AX1EW556793,Volkswagen,TiguanSE
24975,2016,7981,Fort Collins, CO,1VWCT7A36GC066578,Volkswagen,Passat4dr
17234,2014,36015,Brockton, MA,WVGBV3AX7EW611702,Volkswagen,TiguanSE
18409,2015,15124,Fairfax, VA,3VWCA7AU7FM512605,Volkswagen,Golf
18500,2015,14419,Ramsey, NJ,3VW2A7AU4FM020254,Volkswagen,Golf4-Door
15999,2015,44544,Fredericksburg, VA,3VW2A7AU2FM029146,Volkswagen,Golf4-Door
16992,2014,40885,Riviera Beach, FL,WVGAV3AX3EW551865,Volkswagen,TiguanSEL
7995,2010,105028,PINELLAS PARK, FL,WVGAV7AX6AW514021,Volkswagen,TiguanFWD
17499,2014,24985,Montclair, CA,WVGAV3AX2EW043788,Volkswagen,TiguanR-Line
18334,2015,24104,Rochester Hills, MI,3VWRA7AU6FM091907,Volkswagen,Golf4-Door
13395,2010,63085,Phoenix, AZ,2V4RW3D18AR322702,Volkswagen,Routan4dr
24888,2016,5429,Layton, UT,1VWCT7A36GC019504,Volkswagen,Passat4dr
12195,2010,54481,Tucson, AZ,WVGBV7AX7AW523914,Volkswagen,TiguanAWD
8941,2011,109432,North Richland Hills, TX,WVGAV7AX1BW548482,Volkswagen,Tiguan2WD
16996,2013,37638,Indianapolis, IN,WVGAV3AXXDW615267,Volkswagen,TiguanSE
17998,2015,20550,Saint Louis Park, MN,3VW2A7AU2FM053592,Volkswagen,Golf4-Door
20500,2015,9260,Georgetown, TX,3VW2A7AU4FM087341,Volkswagen,Golf4-Door
18608,2016,9707,Ann Arbor, MI,3VWC17AU0GM513936,Volkswagen,Golf
18899,2015,24675,Norristown, PA,3VW217AU0FM006643,Volkswagen,Golf4-Door
7499,2004,36341,Roswell, GA,3VWCM31Y84M312641,Volkswagen,New
10378,2011,96492,Devon, PA,WVGBV7AXXBW554656,Volkswagen,Tiguan4WD
22693,2017,31471,Columbia, SC,1VWCT7A35HC026381,Volkswagen,Passat1.8T
10333,2013,102860,Salt Lake City, UT,WVGBV7AX3DW553111,Volkswagen,TiguanS
3888,2002,123880,Chantilly, VA,WVWTH63B62P430132,Volkswagen,Passat4dr
21228,2015,21576,West Valley, UT,3VWLA7AJ7FM249893,Volkswagen,Jetta
8491,2009,95445,Lubbock, TX,WVGAV75N19W525593,Volkswagen,TiguanFWD
20700,2015,44374,West Valley, UT,1VWCV7A32FC029214,Volkswagen,PassatTDI
13204,2012,74380,Madison, WI,WVGAV7AX8CW535374,Volkswagen,Tiguan2WD
26900,2017,5751,Middleton, WI,WVWKP7AN7HE500338,Volkswagen,CC2.0T
16990,2014,31402,Canton, MA,WVGBV3AX1EW595044,Volkswagen,TiguanS
14977,2013,47057,Fredericksburg, VA,WVGBV7AX3DW502353,Volkswagen,TiguanS
15991,2013,40293,Houston, TX,WVGAV3AX3DW613277,Volkswagen,TiguanS
17700,2015,24668,Oakland, CA,3VWCA7AU8FM505274,Volkswagen,Golf
22800,2015,17891,Columbia, MO,1VWBV7A36FC020186,Volkswagen,PassatTDI
16490,2014,47310,Crystal Lake, IL,WVGAV3AX7EW591625,Volkswagen,TiguanS
2988,2001,126294,Englewood, CO,WVWAC63B41P022409,Volkswagen,Passat4dr
2777,2010,189823,Tampa, FL,3VWRX7AJ1AM160323,Volkswagen,Jetta
16995,2015,20001,Pelham, AL,3VWCA7AU5FM501778,Volkswagen,Golf
7487,2008,90733,SAN FRANCISCO, CA,WVWLK73C48E064496,Volkswagen,Passat
5968,2009,71482,Chantilly, VA,3VWPG31C89M508227,Volkswagen,New
14999,2015,44057,Miami, FL,3VWCA7AU0FM503955,Volkswagen,Golf
17000,2015,29529,Neptune, NJ,3VWCA7AU7FM503094,Volkswagen,Golf
21990,2016,9572,Auburn, MA,3VW4S7AJ4GM336766,Volkswagen,Jetta
18999,2015,37618,Draper, UT,3VW5T7AJ8FM255107,Volkswagen,Jetta
1995,2003,155635,Grove City, OH,WVWPD63B73P117301,Volkswagen,Passat4dr
15885,2012,27775,Nashville, TN,WVGAV7AX6CW001922,Volkswagen,Tiguan2WD
15250,2013,49170,Elizabethtown, KY,WVGAV3AX1DW586872,Volkswagen,TiguanSE
8900,2009,95944,Athens, GA,WVGAV75N59W526116,Volkswagen,TiguanFWD
19895,2016,11086,Hamilton, NJ,3VWC17AUXGM504435,Volkswagen,Golf
8991,2008,39893,Corona, CA,3VWRG31C28M521935,Volkswagen,New
19899,2015,37791,Joliet, IL,3VWLA7AJ5FM223826,Volkswagen,Jetta
17822,2014,29615,Brockton, MA,WVGBV3AX4EW617814,Volkswagen,TiguanSE
21977,2016,15020,Mount Prospect, IL,3VW4S7AJXGM337937,Volkswagen,Jetta
17495,2014,50138,Summit, NJ,3VW4T7AJ6EM380469,Volkswagen,Jetta
8595,2009,112928,Everett, WA,2V8HW54X29R608521,Volkswagen,Routan4dr
17900,2015,26185,Salt Lake City, UT,3VW2A7AU5FM024054,Volkswagen,Golf4-Door
21910,2015,26230,Randolph, NJ,1VWCV7A34FC024693,Volkswagen,PassatTDI
18980,2015,10858,Augusta, ME,3VWCA7AU7FM510952,Volkswagen,Golf
8480,2006,87096,Sacramento, CA,3VWXJ71K66M644724,Volkswagen,Jetta
17478,2015,24872,Houston, TX,3VW2A7AU4FM041511,Volkswagen,Golf4-Door
10988,2011,78347,Jacksonville, FL,WVGAV7AX9BW528612,Volkswagen,Tiguan2WD
7500,2009,64300,Mechanicsburg, PA,3VWRG31C09M515858,Volkswagen,New
20533,2016,17591,West Valley, UT,WVGBV7AX9GW573867,Volkswagen,Tiguan4MOTION
21990,2015,28130,Highland, IN,1VWCV7A33FC041808,Volkswagen,PassatTDI
19869,2015,15167,Auburn, WA,3VW2A7AU1FM047055,Volkswagen,Golf4-Door
21990,2016,25231,Daytona Beach, FL,3VWL07AJ9GM233800,Volkswagen,Jetta
8495,2009,91250,Minneola, FL,WVGBV75N59W521907,Volkswagen,TiguanAWD
